Effective date ,S&P GSCI Energy & Metals,Rate of rise or fall,Ln(B),Ln(今日)-Ln(昨日),5日标准差,5日年化标准差,,,
2013/1/22,505.46,0.663%,6.225468906,0.006609855,0.006557871,0.104102979,,,
2013/1/23,503.87,-0.315%,6.222318298,-0.003150607,0.005152402,0.081791845,,,
2013/1/24,505.83,0.389%,6.226200644,0.003882346,0.005026487,0.079793001,,,
2013/1/25,504.47,-0.269%,6.223508373,-0.002692271,0.004423353,0.070218559,,,
2013/1/28,505.75,0.254%,6.226042476,0.002534103,0.004243784,0.067367982,,,
2013/1/29,510.75,0.989%,6.235880234,0.009837758,0.005333181,0.084661619,,,
2013/1/30,514.68,0.769%,6.243545348,0.007665115,0.004851818,0.077020218,,,
2013/1/31,514.44,-0.047%,6.24307893,-0.000466418,0.005302068,0.084167719,,,
2013/2/1,518.66,0.820%,6.251248563,0.008169632,0.00433053,0.068745027,,,
2013/2/4,514.03,-0.893%,6.24228163,-0.008966933,0.00790822,0.125539097,,,
2013/2/5,517.24,0.624%,6.248506983,0.006225354,0.007297061,0.115837246,,,
2013/2/6,517.49,0.048%,6.248990201,0.000483218,0.006716129,0.106615247,,,
2013/2/7,516.16,-0.257%,6.246416795,-0.002573406,0.006901657,0.109560403,,,
2013/2/8,520.73,0.885%,6.255231673,0.008814878,0.007080711,0.112402806,,,
2013/2/11,521.05,0.061%,6.255846006,0.000614333,0.004660793,0.073987798,,,
2013/2/12,523.24,0.420%,6.26004025,0.004194243,0.004356714,0.069160694,,,
2013/2/13,523.56,0.061%,6.260651637,0.000611387,0.004343661,0.068953479,,,
2013/2/14,524.23,0.128%,6.261930519,0.001278882,0.003519424,0.055869117,,,
2013/2/15,520.38,-0.734%,6.254559314,-0.007371205,0.004307629,0.068381491,,,
2013/2/19,520.26,-0.023%,6.254328687,-0.000230627,0.004287436,0.068060931,,,
2013/2/20,512.77,-1.440%,6.239827402,-0.014501285,0.006800232,0.107950334,,,
2013/2/21,503.81,-1.747%,6.222199213,-0.017628189,0.008386685,0.133134492,,,
2013/2/22,504.99,0.234%,6.224538627,0.002339414,0.00867857,0.137768026,,,
2013/2/25,506.12,0.224%,6.226773795,0.002235168,0.009710244,0.154145338,,,
2013/2/26,500.68,-1.075%,6.215967174,-0.010806621,0.009407059,0.14933244,,,
2013/2/27,497.03,-0.729%,6.208650386,-0.007316788,0.008618861,0.136820177,,,
2013/2/28,494.33,-0.543%,6.20320331,-0.005447076,0.005879818,0.093339222,,,
2013/3/1,488.97,-1.084%,6.192301138,-0.010902172,0.005384962,0.085483627,,,
2013/3/4,487.28,-0.346%,6.188838907,-0.003462231,0.003279571,0.052061569,,,
2013/3/5,492.36,1.043%,6.199210156,0.01037125,0.008146375,0.129319699,,,
2013/3/6,490.14,-0.451%,6.194691065,-0.004519092,0.00789822,0.125380358,,,
2013/3/7,493.57,0.700%,6.201664693,0.006973628,0.008760529,0.139069079,,,
2013/3/8,495.01,0.292%,6.204577964,0.002913272,0.006460391,0.102555527,,,
2013/3/11,494.3,-0.143%,6.20314262,-0.001435344,0.006046582,0.095986515,,,
2013/3/12,494.83,0.107%,6.204214269,0.001071649,0.004351472,0.069077482,,,
2013/3/13,492.77,-0.416%,6.200042534,-0.004171735,0.00424273,0.067351245,,,
2013/3/14,494.88,0.428%,6.204315309,0.004272775,0.003389345,0.053804177,,,
2013/3/15,497.54,0.538%,6.209675955,0.005360646,0.003949913,0.062702928,,,
2013/3/18,496.39,-0.231%,6.207361908,-0.002314047,0.004103026,0.065133516,,,
2013/3/19,489.08,-1.473%,6.192526075,-0.014835833,0.008101396,0.12860568,,,
2013/3/20,493.5,0.904%,6.201522859,0.008996784,0.009393531,0.149117689,,,
2013/3/21,489.4,-0.831%,6.193180151,-0.008342708,0.009745997,0.154712904,,,
2013/3/22,491.75,0.480%,6.197970457,0.004790306,0.009637725,0.152994134,,,
2013/3/25,493.99,0.456%,6.202515274,0.004544817,0.010118662,0.160628772,,,
2013/3/26,499,1.014%,6.212606096,0.010090822,0.007337038,0.116471871,,,
2013/3/27,501.34,0.469%,6.217284514,0.004678418,0.006841591,0.108606897,,,
2013/3/28,502.53,0.237%,6.21965534,0.002370826,0.002861309,0.045421877,,,
2013/4/1,503.91,0.275%,6.222397681,0.002742341,0.003089136,0.049038509,,,
2013/4/2,502.7,-0.240%,6.219993571,-0.00240411,0.004514839,0.071670854,,,
2013/4/3,489.24,-2.678%,6.192853167,-0.027140404,0.013222845,0.209906151,,,
2013/4/4,484.76,-0.916%,6.183653923,-0.009199244,0.01238896,0.196668638,,,
2013/4/5,480.79,-0.819%,6.175430584,-0.008223339,0.011302492,0.179421498,,,
2013/4/8,483.85,0.636%,6.181774941,0.006344357,0.012296749,0.195204837,,,
2013/4/9,488.13,0.885%,6.190581764,0.008806822,0.014436508,0.229172456,,,
2013/4/10,487.61,-0.107%,6.189515906,-0.001065858,0.008200137,0.130173133,,,
2013/4/11,483.38,-0.867%,6.180803094,-0.008712812,0.008075549,0.128195372,,,
2013/4/12,474.23,-1.893%,6.161692436,-0.019110658,0.01142727,0.181402293,,,
2013/4/15,462.72,-2.427%,6.13712212,-0.024570317,0.01346061,0.213680556,,,
2013/4/16,462.36,-0.078%,6.136343808,-0.000778311,0.010703054,0.169905713,,,
2013/4/17,453.39,-1.940%,6.116752682,-0.019591126,0.009622259,0.152748619,,,
2013/4/18,458.7,1.171%,6.128396402,0.011643719,0.015326608,0.243302354,,,
2013/4/19,459.8,0.240%,6.130791612,0.002395211,0.015317143,0.24315211,,,
2013/4/22,462.44,0.574%,6.136516819,0.005725206,0.011815625,0.187567226,,,
2013/4/23,461.44,-0.216%,6.134352035,-0.002164784,0.011851121,0.188130719,,,
2013/4/24,468.6,1.552%,6.149749526,0.015397491,0.007037434,0.111715803,,,
2013/4/25,477.29,1.854%,6.168124273,0.018374747,0.008692736,0.137992902,,,
2013/4/26,475.03,-0.474%,6.16337796,-0.004746313,0.010275357,0.163116228,,,
2013/4/29,479.4,0.920%,6.172535322,0.009157362,0.010323742,0.163884323,,,
2013/4/30,473.96,-1.135%,6.16112293,-0.011412392,0.0129229,0.205144672,,,
2013/5/1,462.28,-2.464%,6.136170768,-0.024952162,0.017029332,0.270332267,,,
2013/5/2,471.81,2.062%,6.156576362,0.020405594,0.017670281,0.280507008,,,
2013/5/3,480.31,1.802%,6.174431729,0.017855367,0.019668983,0.312235426,,,
2013/5/6,483.78,0.722%,6.181630258,0.007198529,0.019514935,0.309789985,,,
2013/5/7,481.28,-0.517%,6.176449221,-0.005181037,0.01863797,0.2958686,,,
2013/5/8,483.91,0.546%,6.181898939,0.005449718,0.010312015,0.16369817,,,
2013/5/9,484.29,0.079%,6.182683901,0.000784962,0.00853626,0.135508929,,,
2013/5/10,480.57,-0.768%,6.174972899,-0.007711001,0.006488037,0.102994402,,,
2013/5/13,477.9,-0.556%,6.169401506,-0.005571394,0.005425639,0.086129345,,,
2013/5/14,475.81,-0.437%,6.165018615,-0.004382891,0.005336046,0.084707101,,,
2013/5/15,476.21,0.084%,6.165858933,0.000840319,0.003859263,0.061263903,,,
2013/5/16,479.68,0.729%,6.173119215,0.007260282,0.006017285,0.095521441,,,
2013/5/17,483.34,0.763%,6.18072034,0.007601125,0.006221705,0.09876651,,,
2013/5/20,485.99,0.548%,6.186188048,0.005467708,0.005097619,0.080922195,,,
2013/5/21,482.54,-0.710%,6.179063819,-0.007124229,0.006172354,0.097983088,,,
2013/5/22,476.73,-1.204%,6.166950293,-0.012113526,0.009187472,0.145846592,,,
2013/5/23,475.24,-0.313%,6.16381994,-0.003130353,0.0083317,0.132261633,,,
2013/5/24,475.38,0.029%,6.164114484,0.000294545,0.006747647,0.107115574,,,
2013/5/28,480.63,1.104%,6.175097743,0.010983259,0.008709349,0.138256626,,,
2013/5/29,473.58,-1.467%,6.160320853,-0.01477689,0.010312033,0.163698449,,,
2013/5/30,473.66,0.017%,6.160489765,0.000168912,0.009227069,0.146475174,,,
2013/5/31,466.12,-1.592%,6.144443112,-0.016046653,0.011418259,0.18125924,,,
2013/6/3,472.7,1.412%,6.158460938,0.014017826,0.014023364,0.22261401,,,
2013/6/4,475.09,0.506%,6.16350426,0.005043322,0.012951186,0.205593703,,,
2013/6/5,476.42,0.280%,6.166299818,0.002795558,0.010955862,0.173918925,,,
2013/6/6,478.05,0.342%,6.16971533,0.003415511,0.010975977,0.174238231,,,
2013/6/7,481.42,0.705%,6.17674007,0.00702474,0.004531658,0.071937835,,,
2013/6/10,479.39,-0.422%,6.172514462,-0.004225608,0.004260821,0.067638439,,,
2013/6/11,475.25,-0.864%,6.163840981,-0.008673481,0.006361804,0.100990507,,,
2013/6/12,478.42,0.667%,6.170489008,0.006648026,0.006978254,0.11077635,,,
2013/6/13,482.53,0.859%,6.179043095,0.008554087,0.007784588,0.123576501,,,
2013/6/14,487.31,0.991%,6.188900471,0.009857376,0.008337363,0.132351534,,,
2013/6/17,486.36,-0.195%,6.18694909,-0.00195138,0.00793571,0.125975493,,,
2013/6/18,488.18,0.374%,6.19068419,0.0037351,0.004695312,0.074535762,,,
2013/6/19,488.63,0.092%,6.191605557,0.000921367,0.004994154,0.079279743,,,
2013/6/20,471.86,-3.432%,6.156682331,-0.034923225,0.017574175,0.278981385,,,
2013/6/21,465.98,-1.246%,6.144142715,-0.012539617,0.015770464,0.250348348,,,
2013/6/24,467.35,0.294%,6.147078442,0.002935727,0.016449607,0.26112942,,,
2013/6/25,468.75,0.300%,6.150069577,0.002991136,0.016320069,0.259073063,,,
2013/6/26,468.31,-0.094%,6.14913047,-0.000939107,0.016081778,0.255290315,,,
2013/6/27,472.98,0.997%,6.159053104,0.009922635,0.008261717,0.131150688,,,
2013/6/28,470.92,-0.436%,6.154688228,-0.004364876,0.005331898,0.084641261,,,
2013/7/1,476.25,1.132%,6.165942926,0.011254698,0.006760808,0.107324503,,,
2013/7/2,481.03,1.004%,6.175929638,0.009986712,0.007263726,0.115308068,,,
2013/7/3,488.69,1.592%,6.191728342,0.015798703,0.007592706,0.120530476,,,
2013/7/5,493.89,1.064%,6.20231282,0.010584479,0.007628965,0.121106058,,,
2013/7/8,494.22,0.067%,6.202980762,0.000667942,0.005523704,0.087686089,,,
2013/7/9,494.91,0.140%,6.204375928,0.001395166,0.00648726,0.102982052,,,
2013/7/10,501.59,1.350%,6.217783053,0.013407125,0.006953995,0.11039125,,,
2013/7/11,498.8,-0.556%,6.212205214,-0.005577839,0.007768955,0.123328339,,,
2013/7/12,503.11,0.864%,6.220808834,0.00860362,0.00739692,0.117422465,,,
2013/7/15,503.28,0.034%,6.221146675,0.000337841,0.007432128,0.117981377,,,
2013/7/16,504.1,0.163%,6.222774661,0.001627986,0.007415311,0.117714419,,,
2013/7/17,505.33,0.244%,6.225211681,0.00243702,0.005069547,0.080476556,,,
2013/7/18,509.37,0.799%,6.233174668,0.007962987,0.003814164,0.060547972,,,
2013/7/19,508.7,-0.132%,6.231858452,-0.001316216,0.003515193,0.055801952,,,
2013/7/22,506.62,-0.409%,6.227761216,-0.004097236,0.00452128,0.0717731,,,
2013/7/23,508.01,0.274%,6.230501132,0.002739917,0.004567151,0.072501272,,,
2013/7/24,502.71,-1.043%,6.220013463,-0.010487669,0.006964607,0.110559704,,,
2013/7/25,502.31,-0.080%,6.219217459,-0.000796004,0.004941938,0.078450835,,,
2013/7/26,498.91,-0.677%,6.212425719,-0.00679174,0.005136167,0.081534118,,,
2013/7/29,498.65,-0.052%,6.211904447,-0.000521272,0.005344249,0.084837331,,,
2013/7/30,494.43,-0.846%,6.203405584,-0.008498863,0.004539306,0.072059256,,,
2013/7/31,500.17,1.161%,6.214948041,0.011542457,0.007863847,0.124834701,,,
2013/8/1,508.95,1.755%,6.23234978,0.017401739,0.011403809,0.181029848,,,
2013/8/2,505.68,-0.642%,6.225904058,-0.006445722,0.011333197,0.179908928,,,
2013/8/5,503.28,-0.475%,6.221146675,-0.004757383,0.011783206,0.187052596,,,
2013/8/6,498.49,-0.952%,6.211583529,-0.009563146,0.012024006,0.190875175,,,
2013/8/7,493.76,-0.949%,6.202049569,-0.00953396,0.01135866,0.180313131,,,
2013/8/8,491.23,-0.512%,6.19691245,-0.005137119,0.002332343,0.037024801,,,
2013/8/9,498.23,1.425%,6.211061818,0.014149368,0.009842752,0.156248838,,,
2013/8/12,500.78,0.512%,6.216166883,0.005105065,0.010368785,0.164599355,,,
2013/8/13,503.73,0.589%,6.22204041,0.005873527,0.009436389,0.149798029,,,
2013/8/14,505.28,0.308%,6.225112731,0.003072321,0.006895866,0.109468484,,,
2013/8/15,509.08,0.752%,6.232605175,0.007492444,0.004229254,0.067137332,,,
2013/8/16,510.86,0.350%,6.23609558,0.003490405,0.001801455,0.028597214,,,
2013/8/19,508.92,-0.380%,6.232290833,-0.003804747,0.004322524,0.068617946,,,
2013/8/20,506.25,-0.525%,6.227030618,-0.005260215,0.005360138,0.085089555,,,
2013/8/21,503.32,-0.579%,6.221226151,-0.005804468,0.005940041,0.094295227,,,
2013/8/22,505.87,0.507%,6.226279719,0.005053569,0.005137047,0.081548093,,,
2013/8/23,510.7,0.955%,6.235782334,0.009502614,0.006922001,0.109883366,,,
2013/8/26,508.88,-0.356%,6.232212232,-0.003570101,0.006891015,0.109391465,,,
2013/8/27,521.69,2.517%,6.257073542,0.024861309,0.012245866,0.1943971,,,
2013/8/28,527.4,1.095%,6.267959274,0.010885732,0.01034856,0.164278295,,,
2013/8/29,522.68,-0.895%,6.258969422,-0.008989852,0.013292134,0.211006081,,,
2013/8/30,516.69,-1.146%,6.247443082,-0.011526341,0.015295496,0.242808479,,,
2013/9/3,520.32,0.703%,6.254444007,0.007000925,0.015003503,0.238173229,,,
2013/9/4,516.54,-0.726%,6.24715273,-0.007291277,0.010181654,0.161628745,,,
2013/9/5,517.92,0.267%,6.24982079,0.00266806,0.008018218,0.127285262,,,
2013/9/6,523.82,1.139%,6.261148114,0.011327324,0.009611317,0.15257493,,,
2013/9/9,517.38,-1.229%,6.248777614,-0.0123705,0.009877696,0.15680357,,,
2013/9/10,507.29,-1.950%,6.229082832,-0.019694782,0.012256278,0.19456238,,,
2013/9/11,507.29,0.000%,6.229082832,0,0.012359574,0.196202153,,,
2013/9/12,511.3,0.790%,6.236956502,0.00787367,0.013210968,0.209717609,,,
2013/9/13,509.92,-0.270%,6.234253851,-0.002702651,0.010788332,0.17125946,,,
2013/9/16,504.85,-0.994%,6.224261355,-0.009992495,0.010450168,0.165891268,,,
2013/9/17,497.83,-1.391%,6.210258653,-0.014002702,0.008578384,0.136177624,,,
2013/9/18,506.5,1.742%,6.227524324,0.01726567,0.012872861,0.204350335,,,
2013/9/19,503.43,-0.606%,6.221444676,-0.006079648,0.012146729,0.192823344,,,
2013/9/20,500.2,-0.642%,6.215008018,-0.006436657,0.012230508,0.19415329,,,
2013/9/23,494.78,-1.084%,6.204113219,-0.010894799,0.012349888,0.196048387,,,
2013/9/24,493.51,-0.257%,6.201543122,-0.002570097,0.011029574,0.175089058,,,
2013/9/25,493.71,0.041%,6.2019483,0.000405178,0.004272947,0.067830928,,,
2013/9/26,496.46,0.557%,6.207502916,0.005554616,0.006302301,0.10004593,,,
2013/9/27,495.83,-0.127%,6.206233126,-0.00126979,0.005969351,0.094760506,,,
2013/9/30,493.04,-0.563%,6.200590307,-0.005642819,0.004141103,0.065737966,,,
2013/10/1,490.47,-0.521%,6.195364115,-0.005226192,0.004586632,0.07281052,,,
2013/10/2,497.38,1.409%,6.209354321,0.013990206,0.00831229,0.131953513,,,
2013/10/3,495.63,-0.352%,6.205829681,-0.003524641,0.008190786,0.130024692,,,
2013/10/4,496.77,0.230%,6.208127142,0.002297462,0.008244154,0.130871894,,,
2013/10/7,497.09,0.064%,6.208771096,0.000643954,0.007546025,0.119789438,,,
2013/10/8,499.75,0.535%,6.214107973,0.005336877,0.00655854,0.104113595,,,
2013/10/9,493.37,-1.277%,6.2012594,-0.012848574,0.007045897,0.111850146,,,
2013/10/10,501.91,1.731%,6.218420821,0.017161421,0.010747885,0.170617384,,,
2013/10/11,498.48,-0.683%,6.211563468,-0.006857353,0.011545116,0.183273028,,,
2013/10/14,499.05,0.114%,6.212706291,0.001142823,0.011546803,0.183299818,,,
2013/10/15,496.22,-0.567%,6.207019377,-0.005686914,0.011513263,0.182767385,,,
2013/10/16,500.71,0.905%,6.216027091,0.009007714,0.010157592,0.161246769,,,
2013/10/17,494.59,-1.222%,6.203729137,-0.012297955,0.00821401,0.13039336,,,
2013/10/18,497.31,0.550%,6.209213574,0.005484438,0.008587786,0.136326883,,,
2013/10/21,493.82,-0.702%,6.202171078,-0.007042496,0.008974927,0.14247255,,,
2013/10/22,491.73,-0.423%,6.197929785,-0.004241293,0.008853232,0.140540695,,,
2013/10/23,483.44,-1.686%,6.180927212,-0.017002573,0.008538022,0.135536892,,,
2013/10/24,482.86,-0.120%,6.179726757,-0.001200455,0.008260904,0.131137779,,,
2013/10/25,484.53,0.346%,6.183179349,0.003452592,0.007656339,0.121540618,,,
2013/10/28,490.5,1.232%,6.195425279,0.01224593,0.010738938,0.170475363,,,
2013/10/29,488.76,-0.355%,6.191871571,-0.003553708,0.010696965,0.169809054,,,
2013/10/30,488.94,0.037%,6.192239783,0.000368211,0.006133797,0.097371007,,,
2013/10/31,485.24,-0.757%,6.184643614,-0.007596169,0.007541789,0.119722181,,,
2013/11/1,475.97,-1.910%,6.165354827,-0.019288787,0.011499387,0.182547105,,,
2013/11/4,474.67,-0.273%,6.162619826,-0.002735001,0.007661008,0.121614731,,,
2013/11/5,471.3,-0.710%,6.155494834,-0.007124992,0.007474741,0.118657829,,,
2013/11/6,474.48,0.675%,6.162219468,0.006724634,0.009393903,0.149123587,,,
2013/11/7,469.63,-1.022%,6.151945151,-0.010274317,0.00958185,0.152107159,,,
2013/11/8,473.3,0.781%,6.159729437,0.007784286,0.00811317,0.128792587,,,
2013/11/11,476.8,0.739%,6.167097116,0.007367679,0.008837652,0.140293376,,,
2013/11/12,471.83,-1.042%,6.156618751,-0.010478365,0.009685086,0.153745976,,,
2013/11/13,475.99,0.882%,6.165396846,0.008778094,0.010065676,0.159787648,,,
2013/11/14,479.38,0.712%,6.172493602,0.007096757,0.00817993,0.129852371,,,
2013/11/15,479.96,0.121%,6.173702767,0.001209165,0.007967261,0.12647635,,,
2013/11/18,477.74,-0.463%,6.169066651,-0.004636116,0.00805287,0.127835346,,,
2013/11/19,475.57,-0.454%,6.164514085,-0.004552567,0.006297483,0.099969438,,,
2013/11/20,477.94,0.498%,6.169485202,0.004971117,0.005371558,0.08527084,,,
2013/11/21,485.22,1.523%,6.184602396,0.015117195,0.008179219,0.129841081,,,
2013/11/22,487.25,0.418%,6.188777338,0.004174942,0.008176836,0.129803254,,,
2013/11/25,485.17,-0.427%,6.184499345,-0.004277993,0.008094214,0.128491666,,,
2013/11/26,485.12,-0.010%,6.184396283,-0.000103062,0.007244363,0.115000705,,,
2013/11/27,483.27,-0.381%,6.180575504,-0.003820779,0.007972938,0.126566467,,,
2013/11/29,482.23,-0.215%,6.178421179,-0.002154325,0.003440202,0.054611521,,,
2013/12/2,486.05,0.792%,6.186311499,0.007890321,0.004964685,0.078811938,,,
2013/12/3,491.8,1.183%,6.19807213,0.011760631,0.006763423,0.107366018,,,
2013/12/4,493.68,0.382%,6.201887534,0.003815404,0.006579848,0.104451848,,,
2013/12/5,492.89,-0.160%,6.200286025,-0.001601509,0.00601315,0.095455804,,,
2013/12/6,494.5,0.327%,6.203547151,0.003261126,0.005051331,0.08018739,,,
2013/12/9,490.68,-0.772%,6.195792184,-0.007754967,0.007215129,0.114536622,,,
2013/12/10,492.88,0.448%,6.200265737,0.004473553,0.005170756,0.082083211,,,
2013/12/11,492.58,-0.061%,6.199656884,-0.000608853,0.004814756,0.07643188,,,
2013/12/12,489.79,-0.566%,6.193976728,-0.005680156,0.005372629,0.085287835,,,
2013/12/13,487.71,-0.425%,6.189720967,-0.004255761,0.004813156,0.076406484,,,
2013/12/16,491.45,0.767%,6.197360205,0.007639238,0.005670654,0.090018842,,,
2013/12/17,488.75,-0.549%,6.191851111,-0.005509094,0.005596724,0.088845234,,,
2013/12/18,492.74,0.816%,6.199981652,0.00813054,0.007161849,0.113690832,,,
2013/12/19,496.21,0.704%,6.206999224,0.007017573,0.006860293,0.108903781,,,
2013/12/20,500.39,0.842%,6.215387794,0.00838857,0.005972248,0.094806498,,,
2013/12/23,499.39,-0.200%,6.213387354,-0.002000441,0.006494192,0.103092096,,,
2013/12/24,500.84,0.290%,6.216286689,0.002899335,0.004435892,0.070417597,,,
2013/12/26,502.11,0.254%,6.218819219,0.00253253,0.004106862,0.065194413,,,
2013/12/27,504.29,0.434%,6.223151499,0.00433228,0.003734273,0.059279747,,,
2013/12/30,500.29,-0.793%,6.21518793,-0.007963569,0.005024956,0.079768697,,,
2013/12/31,497.16,-0.626%,6.208911906,-0.006276024,0.005753032,0.091326547,,,
2014/1/2,486.25,-2.194%,6.186722895,-0.022189011,0.010553884,0.167537721,,,
2014/1/3,480.1,-1.265%,6.173994416,-0.012728479,0.009670695,0.153517522,,,
2014/1/6,479.06,-0.217%,6.171825851,-0.002168565,0.007665043,0.121678786,,,
2014/1/7,480.74,0.351%,6.175326583,0.003500733,0.009911197,0.157335371,,,
2014/1/8,477.32,-0.711%,6.168187126,-0.007139458,0.009881732,0.156867633,,,
2014/1/9,473.06,-0.892%,6.15922223,-0.008964895,0.006305868,0.100102552,,,
2014/1/10,476.61,0.750%,6.166698546,0.007476316,0.006956083,0.110424396,,,
2014/1/13,475.34,-0.266%,6.164030337,-0.002668209,0.006972391,0.110683283,,,
2014/1/14,475.5,0.034%,6.164366882,0.000336545,0.00652775,0.103624824,,,
2014/1/15,480.2,0.988%,6.174202684,0.009835802,0.007632216,0.121157666,,,
2014/1/16,478.33,-0.389%,6.170300871,-0.003901813,0.006134896,0.097388453,,,
2014/1/17,480.99,0.556%,6.17584648,0.005545609,0.005770974,0.091611379,,,
2014/1/21,481.99,0.208%,6.177923367,0.002076887,0.005209232,0.082693993,,,
2014/1/22,488.31,1.311%,6.19095045,0.013027083,0.006621972,0.105120548,,,
2014/1/23,488.4,0.018%,6.191134742,0.000184292,0.006377525,0.101240077,,,
2014/1/24,489.62,0.250%,6.19362958,0.002494838,0.005054319,0.080234833,,,
2014/1/27,483.54,-1.242%,6.181134042,-0.012495538,0.009094275,0.144367141,,,
2014/1/28,488.81,1.090%,6.191973866,0.010839824,0.01012571,0.160740669,,,
2014/1/29,492.49,0.753%,6.199474156,0.00750029,0.008966913,0.142345325,,,
2014/1/30,491.61,-0.179%,6.197685719,-0.001788437,0.009093051,0.144347705,,,
2014/1/31,486.67,-1.005%,6.187586275,-0.010099444,0.010341513,0.164166434,,,
2014/2/3,483.27,-0.699%,6.180575504,-0.007010772,0.009055964,0.143758973,,,
2014/2/4,486.04,0.573%,6.186290925,0.005715421,0.007694307,0.122143331,,,
2014/2/5,486,-0.008%,6.186208624,-8.23011E-05,0.006160887,0.097801057,,,
2014/2/6,488.93,0.603%,6.19221933,0.006010706,0.007313939,0.11610518,,,
2014/2/7,496.56,1.561%,6.207704322,0.015484992,0.008318506,0.132052183,,,
2014/2/10,493.91,-0.534%,6.202353314,-0.005351008,0.007784039,0.12356779,,,
2014/2/11,495.77,0.377%,6.20611211,0.003758795,0.007747682,0.122990637,,,
2014/2/12,497.08,0.264%,6.208750979,0.002638869,0.00748344,0.118795921,,,
2014/2/13,497.85,0.155%,6.210298827,0.001547848,0.0075255,0.119463617,,,
2014/2/14,499.71,0.374%,6.21402793,0.003729103,0.003808868,0.060463903,,,
2014/2/18,507.21,1.501%,6.228925119,0.014897189,0.005433882,0.086260202,,,
2014/2/19,509.87,0.524%,6.234155791,0.005230672,0.005368012,0.085214555,,,
2014/2/20,509.22,-0.127%,6.232880143,-0.001275648,0.006139466,0.097461003,,,
2014/2/21,507.33,-0.371%,6.229161679,-0.003718464,0.007202173,0.114330953,,,
2014/2/24,507.86,0.104%,6.230205819,0.00104414,0.007305577,0.115972442,,,
2014/2/25,504.02,-0.756%,6.22261595,-0.007589869,0.004836047,0.076769866,,,
2014/2/26,504.55,0.105%,6.223666943,0.001050993,0.003648698,0.057921287,,,
2014/2/27,502.34,-0.438%,6.219277181,-0.004389762,0.003737974,0.059338495,,,
2014/2/28,503.48,0.227%,6.221543989,0.002266808,0.004260385,0.067631512,,,
2014/3/3,511.76,1.645%,6.237855765,0.016311776,0.009185434,0.14581425,,,
2014/3/4,506.05,-1.116%,6.226635479,-0.011220287,0.010176573,0.161548087,,,
2014/3/5,498.87,-1.419%,6.212345541,-0.014289938,0.012195745,0.193601449,,,
2014/3/6,499.93,0.212%,6.214468089,0.002122548,0.012259581,0.19461482,,,
2014/3/7,502.02,0.418%,6.21863996,0.004171871,0.012413644,0.197060488,,,
2014/3/10,496.78,-1.044%,6.208147272,-0.010492687,0.008449622,0.134133591,,,
2014/3/11,494.64,-0.431%,6.203830225,-0.004317047,0.007918799,0.125707036,,,
2014/3/12,489.56,-1.027%,6.193507029,-0.010323197,0.006823371,0.108317661,,,
2014/3/13,487.91,-0.337%,6.190130963,-0.003376066,0.006034173,0.095789522,,,
2014/3/14,492.18,0.875%,6.198844503,0.008713541,0.007814304,0.124048225,,,
2014/3/17,486.2,-1.215%,6.186620062,-0.012224441,0.008204903,0.130248791,,,
